"id","選手","名前(フリガナ)","ロングリスト","所属部門","team_id","team","pos1","pos2","pos3","投","打","身長","体重","年齢","生年月日","編成","選手登録状態","出場枠","対象年度","指名チーム","ドラフト巡","出身チーム","入団年度","本年度登録","通算登録","通算登録(日)","最新通算登録","最新通算登録(日)","FA日数","FA日数(日)","最新FA日数","最新FA日数(日)","国内FA権","残日数（国内）","最新残日数（国内）","海外FA権","残日数（海外）","最新残日数（海外）","評S","現在評価","現在評価最高","将来評価","将来評価最高","2015年予想","2016年予想","2017年予想","2018年予想","フル数","所属リーグ","短縮名","英語表示名","正式名称","real_name","real_name_furigana","real_name_in_english","担当スカウト1","担当スカウト2","担当スカウト3","国籍","現所属チーム","前所属チーム","２つ前所属チーム","F-ID","BR-ID","ホームタウン","NPB選手ID","プロ志望届","2015年予想最高","2016年予想最高","2017年予想最高","2018年予想最高","MLBcom選手ID","2019年予想","2020年予想","2021年予想","2022年予想","2023年予想","2024年予想","2025年予想","2026年予想","2027年予想","2028年予想","2019年予想最高","2020年予想最高","2021年予想最高","2022年予想最高","2023年予想最高","2024年予想最高","2025年予想最高","2026年予想最高","2027年予想最高","2028年予想最高","育成⇒支配下契約日","支配下⇒育成契約日","翌三末時点年齢","背番号"
"1073217251","山下　斐紹","ヤマシタ　アヤツグ","プロ(楽天)","楽天","210606393","楽天","捕手","捕手","一塁手","右","左","179","93","27","1992-11-16","支配下","2軍","日本人選手","2019","ソフトバンク","ドラフト1位","習志野","2011年","92","2年95日","385","2年95日","385","2年95日","385","2年95日","385","8年","775","775","9年","920","920","N","20.0","20","0.0","","0.0","0.0","0.0","25.0","1","パ・リーグ","山下","Ayatsugu Yamashita","山下　斐紹","山下　斐紹","ヤマシタ　アヤツグ","Ayatsugu Yamashita","","","","日本","楽天","ソフトバンク","習志野","","","0","71875133","","","","","25","","30.0","30.0","30.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","30","30","30","","","","","","","","","","27","29"
"1073217540","福井　優也","フクイ　ユウヤ","プロ(楽天)","楽天","210606393","楽天","投手","先発","中継ぎ","右","右","178","85","31","1988-02-08","支配下","2軍","日本人選手","2019","広島","ドラフト1位","早稲田大","2011年","38","4年116日","696","4年116日","696","4年116日","696","4年116日","696","7年","319","319","9年","609","609","N","25.0","25","35.0","35","0.0","0.0","0.0","0.0","1","パ・リーグ","福井","Yuya Fukui","福井　優也","福井　優也","フクイ　ユウヤ","Yuya Fukui","","","","日本","楽天","広島","早稲田大","","","0","31435133","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","","","","","","","","","","","32","31"
"1073217620","由規","ヨシノリ","プロ(楽天)","楽天","210606393","楽天","投手","先発","なし","右","左","179","80","30","1989-12-05","支配下","2軍","日本人選手","2019","ヤクルト","高校生ドラフト1巡目","仙台育英","2008年","1","3年91日","526","3年91日","526","3年91日","526","3年91日","526","8年","634","634","9年","779","779","N","0.0","","0.0","","0.0","0.0","0.0","0.0","0","パ・リーグ","由規","Yoshinori Sato","由規","佐藤　由規","サトウ　ヨシノリ","Yoshinori Sato","","","","日本","楽天","無所属","ヤクルト","","","1","81785116","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","","","","","","","","","2016-07-05","2016-01-29","30","63"
"1073217788","鈴木　大地","スズキ　ダイチ","プロ(楽天)","楽天","210606393","楽天","内野手","三塁手","なし","右","左","175","79","30","1989-08-18","支配下","2軍","日本人選手","2019","ロッテ","ドラフト3位","東洋大","2012年","180","7年130日","1145","7年130日","1145","7年130日","1145","7年130日","1145","7年","0","0","9年","160","160","N","0.0","","0.0","","0.0","0.0","0.0","0.0","0","パ・リーグ","鈴木大","Daichi Suzuki","鈴木　大地","鈴木　大地","スズキ　ダイチ","Daichi Suzuki","","","","日本","楽天","ロッテ","東洋大","","","0","81985135","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","","","","","","","","","","","30","7"
"1073221688","菅原　秀","スガハラ　シュウ","プロ(楽天)","楽天","210606393","楽天","投手","中継ぎ","なし","右","左","183","78","25","1994-04-05","支配下","2軍","日本人選手","2019","楽天","ドラフト4位","大阪体育大","2017年","74","1年117日","262","1年117日","262","1年117日","262","1年117日","262","7年","753","753","9年","1043","1043","N","17.5","20","0.0","","0.0","0.0","22.5","27.5","2","パ・リーグ","菅原","Shu Sugahara","菅原　秀","菅原　秀","スガハラ　シュウ","Shu Sugahara","","","","日本","楽天","大阪体育大","福井工大福井","","","0","81985134","","","","25","30","","35.0","37.5","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","35","40","","","","","","","","","","","25","45"
"1073221725","和田　恋","ワダ　レン","プロ(楽天)","楽天","210606393","楽天","外野手","一塁手","左翼手","右","右","180","93","24","1995-09-26","支配下","2軍","日本人選手","2019","巨人","ドラフト2位","高知","2014年","45","61日","61","61日","61","61日","61","61日","61","8年","1099","1099","9年","1244","1244","N","5.0","5","25.0","25","0.0","0.0","0.0","0.0","2","パ・リーグ","和田恋","Ren Wada","和田　恋","和田　恋","ワダ　レン","Ren Wada","","","","日本","楽天","巨人","高知","","","0","61665139","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","","","","","","","","","","","24","54"
"1073221736","近藤　弘樹","コンドウ　ヒロキ","プロ(楽天)","楽天","210606393","楽天","投手","先発","なし","右","右","186","96","24","1995-06-27","支配下","2軍","日本人選手","2019","楽天","ドラフト1位","岡山商科大","2018年","11","53日","53","53日","53","53日","53","53日","53","7年","962","962","9年","1252","1252","N","20.8","25","0.0","","0.0","0.0","0.0","25.8","6","パ・リーグ","近藤","Hiroki Kondo","近藤  弘樹","近藤　弘樹","コンドウ　ヒロキ","Hiroki Kondo","","","","日本","楽天","岡山商科大","市立安佐北","","","0","01705136","","","","","30","","30.0","33.3","36.7","0.0","0.0","0.0","0.0","0.0","0.0","0.0","35","40","45","","","","","","","","","","24","12"
"1073221780","下水流　昂","シモズル　コウ","プロ(楽天)","楽天","210606393","楽天","外野手","左翼手","右翼手","右","右","178","88","31","1988-04-23","支配下","2軍","日本人選手","2019","広島","ドラフト4位","Honda","2013年","98","2年110日","400","2年110日","400","2年110日","400","2年110日","400","7年","615","615","9年","905","905","N","10.0","10","25.0","30","0.0","0.0","0.0","0.0","2","パ・リーグ","下水流","Ko Shimozuru","下水流　昂","下水流　昂","シモズル　コウ","Ko Shimozuru","","","","日本","楽天","広島","Honda","","","0","91795137","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","","","","","","","","","","","31","46"
"1073223764","渡邊　佑樹","ワタナベ　ユウキ","プロ(楽天)","楽天","210606393","楽天","投手","先発","なし","左","左","183","85","24","1995-11-08","支配下","2軍","日本人選手","2019","楽天","ドラフト4位","横浜商科大","2018年","12","12日","12","12日","12","12日","12","12日","12","7年","1003","1003","9年","1293","1293","N","25.0","25","0.0","","0.0","0.0","0.0","25.0","1","パ・リーグ","渡邊佑","Yuki Watanabe","渡辺 佑樹","渡邊　佑樹","ワタナベ　ユウキ","Yuki Watanabe","","","","日本","楽天","横浜商科大","富士学苑","","","0","73375136","","","","","25","","30.0","30.0","35.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","30","30","35","","","","","","","","","","24","47"
"1073223810","高梨　雄平","タカナシ　ユウヘイ","プロ(楽天)","楽天","210606393","楽天","投手","中継ぎ","なし","左","左","175","81","27","1992-07-13","支配下","2軍","日本人選手","2019","楽天","ドラフト9巡目","JX-ENEOS","2017年","135","2年135日","425","2年135日","425","2年135日","425","2年135日","425","7年","590","590","9年","880","880","N","20.0","20","0.0","","0.0","0.0","25.0","25.0","1","パ・リーグ","高梨","Yuhei Takanashi","高梨　雄平","高梨　雄平","タカナシ　ユウヘイ","Yuhei Takanashi","","","","日本","楽天","JX-ENEOS","早稲田大","","","0","91095134","","","","25","25","","30.0","30.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","30","30","","","","","","","","","","","27","53"
"1073223827","森原　康平","モリハラ　コウヘイ","プロ(楽天)","楽天","210606393","楽天","投手","中継ぎ","抑え","右","左","185","88","28","1991-12-26","支配下","2軍","日本人選手","2019","楽天","ドラフト5巡目","新日鐵住金広畑","2017年","183","2年33日","323","2年33日","323","2年33日","323","2年33日","323","7年","692","692","9年","982","982","N","16.7","25","15.0","15","0.0","0.0","27.5","30.0","3","パ・リーグ","森原","Kohei Morihara","森原　康平","森原　康平","モリハラ　コウヘイ","Kohei Morihara","","","","日本","楽天","新日鐵住金広畑","近大工学部","","","0","93195134","","","","30","30","","32.5","32.5","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","35","35","","","","","","","","","","","28","13"
"1073223889","茂木　栄五郎","モギ　エイゴロウ","プロ(楽天)","楽天","210606393","楽天","内野手","遊撃手","なし","右","左","171","75","25","1994-02-14","支配下","2軍","日本人選手","2019","楽天","ドラフト3巡目","早稲田大","2016年","193","4年0日","580","4年0日","580","4年0日","580","4年0日","580","7年","435","435","9年","725","725","N","24.4","30","0.0","","0.0","29.4","31.9","36.9","8","パ・リーグ","茂木","Eigoro Mogi","茂木　栄五郎","茂木　栄五郎","モギ　エイゴロウ","Eigoro Mogi","","","","日本","楽天","早稲田大","桐蔭学園","","","0","61865132","","","35","40","45","","39.4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","45","","","","","","","","","","","","26","5"
"1073224285","渡邊　佳明","ワタナベ　ヨシアキ","プロ(楽天)","楽天","210606393","楽天","内野手","三塁手","なし","右","左","180","79","23","1997-01-08","支配下","2軍","日本人選手","2019","楽天","ドラフト6位","明治大","2019年","142","142日","142","142日","142","142日","142","142日","142","7年","873","873","9年","1163","1163","N","15.0","15","0.0","","0.0","0.0","0.0","0.0","1","パ・リーグ","渡邊佳","Yoshiaki Watanabe","渡辺　佳明","渡邊　佳明","ワタナベ　ヨシアキ","Yoshiaki Watanabe","","","","日本","楽天","明治大","横浜高","","","0","73175138","","","","","","","20.0","25.0","25.0","30.0","0.0","0.0","0.0","0.0","0.0","0.0","20","25","25","30","","","","","","","","","23","48"
"1073224865","吉持　亮汰","ヨシモチ　リョウタ","プロ(楽天)","楽天","210606393","楽天","内野手","二塁手","なし","右","右","175","68","26","1993-11-04","育成","2軍","日本人選手","2019","楽天","ドラフト2巡目","大阪商業大","2016年","0","40日","40","40日","40","40日","40","40日","40","7年","975","975","9年","1265","1265","N","20.0","20","0.0","","0.0","25.0","27.5","32.5","2","パ・リーグ","吉持","Ryota Yoshimochi","吉持　亮汰","吉持　亮汰","ヨシモチ　リョウタ","Ryota Yoshimochi","","","","日本","楽天","無所属","楽天","","","0","33335132","","","25","30","35","","35.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","35","","","","","","","","","","","","26","008"
"1073225004","酒居　知史","サカイ　トモヒト","プロ(楽天)","楽天","210606393","楽天","投手","中継ぎ","先発","右","右","178","80","27","1993-01-02","支配下","2軍","日本人選手","2019","ロッテ","ドラフト2巡目","大阪ガス","2017年","158","2年25日","315","2年25日","315","2年25日","315","2年25日","315","7年","700","700","9年","990","990","N","20.0","20","0.0","","0.0","0.0","25.0","25.0","2","パ・リーグ","酒居","Tomohito Sakai","酒居　知史","酒居　知史","サカイ　トモヒト","Tomohito Sakai","","","","日本","楽天","ロッテ","大阪ガス","","","0","61765134","","","","25","25","","27.5","27.5","30.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","30","30","30","","","","","","","","","","27","28"
"1073225765","熊原　健人","クマバラ ケント","プロ(楽天)","楽天","210606393","楽天","投手","先発","なし","右","左","178","85","26","1993-10-19","支配下","2軍","日本人選手","2019","横浜","ドラフト2位","仙台大","2016年","1","91日","91","91日","91","91日","91","91日","91","7年","924","924","9年","1214","1214","N","28.8","35","0.0","","0.0","31.3","35.0","37.5","4","パ・リーグ","熊原","Kento Kumabara","","熊原　健人","クマバラ ケント","Kento Kumabara","","","","日本","楽天","横浜","仙台大","","","1","51755132","","","35","35","40","","40.0","30.0","30.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","40","30","30","","","","","","","","","","26","59"
"1073225918","山田　大樹","ヤマダ　ヒロキ","プロ(楽天)","不明","1073686297","無所属","内野手","一塁手","右翼手","右","左","174","89","22","1997-10-04","登録なし","無所属","日本人選手","2019","楽天","育成選手ドラフト2巡目","菰野","2016年","0","0日","0","0日","0","0日","0","0日","0","8年","1160","1160","9年","1305","1305","N","10.0","10","0.0","","0.0","10.0","10.0","15.0","1","無所属","山田","Hiroki Yamada","","山田　大樹","ヤマダ　ヒロキ","Hiroki Yamada","","","","日本","無所属","楽天","菰野","","","0","53155132","","","10","10","15","","15.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","15","","","","","","","","","","","","22",""
"1073225923","堀内　謙伍","ホリウチ　ケンゴ","プロ(楽天)","楽天","210606393","楽天","捕手","捕手","なし","右","左","174","82","22","1997-04-15","支配下","2軍","日本人選手","2019","楽天","ドラフト3巡目","静岡","2016年","145","1年25日","170","1年25日","170","1年25日","170","1年25日","170","8年","990","990","9年","1135","1135","N","15.0","15","0.0","","0.0","15.0","20.0","20.0","1","パ・リーグ","堀内","Kengo Horiuchi","","堀内　謙伍","ホリウチ　ケンゴ","Kengo Horiuchi","","","","日本","楽天","静岡","","","","0","11815132","","","15","20","20","","25.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","25","","","","","","","","","","","","22","65"
"1073225953","西口　直人","ニシグチ　ナオト","プロ(楽天)","楽天","210606393","楽天","投手","先発","なし","右","右","183","83","23","1996-11-14","支配下","2軍","日本人選手","2019","楽天","ドラフト10巡目","甲賀健康医療専門学校","2017年","0","1日","1","1日","1","1日","1","1日","1","7年","1014","1014","9年","1304","1304","N","15.0","15","0.0","","0.0","0.0","15.0","20.0","1","パ・リーグ","西口","Naoto Nishiguchi","","西口　直人","ニシグチ　ナオト","Naoto Nishiguchi","","","","日本","楽天","甲賀健康医療専門学校","山本","","","0","41445134","","","","15","20","","25.0","30.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","25","30","","","","","","","","","","","23","62"
"1073226350","太田　光","オオタ　ヒカル","プロ(楽天)","楽天","210606393","楽天","捕手","捕手","なし","右","右","178","76","23","1996-10-14","支配下","2軍","日本人選手","2019","楽天","ドラフト2位","大阪商業大","2019年","99","99日","99","99日","99","99日","99","99日","99","7年","916","916","9年","1206","1206","N","20.0","20","0.0","","0.0","0.0","0.0","0.0","1","パ・リーグ","太田","Hikaru Ota","","太田　光","オオタ　ヒカル","Hikaru Ota","","","","日本","楽天","大阪商業大","広陵","","","0","71375138","","","","","","","25.0","30.0","30.0","35.0","0.0","0.0","0.0","0.0","0.0","0.0","25","30","30","35","","","","","","","","","23","2"
"1073228414","オコエ　瑠偉","オコエ　ルイ","プロ(楽天)","楽天","210606393","楽天","外野手","中堅手","右翼手","右","右","185","90","22","1997-07-21","支配下","2軍","日本人選手","2019","楽天","ドラフト1巡目","関東第一","2016年","102","2年43日","333","2年43日","333","2年43日","333","2年43日","333","8年","827","827","9年","972","972","N","16.7","20","0.0","","0.0","20.0","23.3","28.3","3","パ・リーグ","オコエ","Louis Okoye","","オコエ　瑠偉","オコエ　ルイ","Louis Okoye","","","","日本","楽天","関東第一","","","","0","01505132","","","25","25","30","","31.7","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","35","","","","","","","","","","","","22","4"
"1073229622","村林　一輝","ムラバヤシ　イツキ","プロ(楽天)","楽天","210606393","楽天","内野手","遊撃手","二塁手","右","右","180","73","22","1997-10-06","支配下","2軍","日本人選手","2019","楽天","ドラフト7巡目","大塚","2016年","131","1年74日","219","1年74日","219","1年74日","219","1年74日","219","8年","941","941","9年","1086","1086","N","15.0","15","0.0","","0.0","15.0","20.0","25.0","1","パ・リーグ","村林","Itsuki Murabayashi","","村林　一輝","ムラバヤシ　イツキ","Itsuki Murabayashi","","","","日本","楽天","大塚","","","","0","41845132","","","15","20","25","","30.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","30","","","","","","","","","","","","22","66"
"1073229670","宋　家豪","ソン　チャーホウ","プロ(楽天)","楽天","210606393","楽天","投手","中継ぎ","抑え","右","左","185","92","27","1992-09-06","支配下","2軍","外国人選手(外国人枠)","2019","","外国人契約","","2016年","113","1年119日","264","1年119日","264","1年119日","264","1年119日","264","8年","896","896","9年","1041","1041","N","0.0","","0.0","","0.0","0.0","0.0","0.0","0","パ・リーグ","宋","Chia Hao Sung","","宋　家豪","ソン　チャーホウ","Chia Hao Sung","","","","台湾","楽天","無所属","国立台湾体育運動大学","","","0","73575132","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","","","","","","","","","2017-07-31","","27","43"
"1073229890","山﨑　剛","ヤマサキ　ツヨシ","プロ(楽天)","楽天","210606393","楽天","内野手","二塁手","遊撃手","右","左","173","74","24","1995-12-29","支配下","2軍","日本人選手","2019","楽天","ドラフト3位","國學院大","2018年","31","108日","108","108日","108","108日","108","108日","108","7年","907","907","9年","1197","1197","N","20.0","20","0.0","","0.0","0.0","0.0","25.0","3","パ・リーグ","山﨑","Tsuyoshi Yamasaki","","山﨑　剛","ヤマサキ　ツヨシ","Tsuyoshi Yamasaki","","","","日本","楽天","國學院大","日章学園","","","0","73175136","","","","","25","","30.0","31.7","35.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","30","35","35","","","","","","","","","","24","34"
"1073229989","千葉　耕太","チバ　コウタ","プロ(楽天)","不明","1073686297","無所属","投手","先発","左翼手","右","右","191","87","21","1998-04-22","登録なし","無所属","日本人選手","2019","楽天","育成選手ドラフト1巡目","花巻東","2017年","0","0日","0","0日","0","0日","0","0日","0","8年","1160","1160","9年","1305","1305","N","10.0","10","0.0","","0.0","0.0","15.0","20.0","1","無所属","千葉","Kota Chiba","","千葉　耕太","チバ　コウタ","Kota Chiba","","","","日本","無所属","楽天","花巻東","","","1","21225134","","","","15","20","","20.0","25.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","20","25","","","","","","","","","","","21",""
"1073229991","石原　彪","イシハラ　ツヨシ","プロ(楽天)","楽天","210606393","楽天","捕手","捕手","一塁手","右","右","172","96","20","1999-03-08","支配下","2軍","日本人選手","2019","楽天","ドラフト8巡目","京都翔英","2017年","8","23日","23","23日","23","23日","23","23日","23","8年","1137","1137","9年","1282","1282","N","10.0","10","0.0","","0.0","0.0","10.0","15.0","1","パ・リーグ","石原","Tsuyoshi Ishihara","","石原　彪","イシハラ　ツヨシ","Tsuyoshi Ishihara","","","","日本","楽天","京都翔英","","","","0","61165134","","","","10","15","","15.0","20.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","15","20","","","","","","","","","","","21","70"
"1073230292","岩見　雅紀","イワミ　マサキ","プロ(楽天)","楽天","210606393","楽天","外野手","左翼手","一塁手","右","右","187","108","25","1994-07-10","支配下","2軍","日本人選手","2019","楽天","ドラフト2位","慶應義塾大","2018年","0","23日","23","23日","23","23日","23","23日","23","7年","992","992","9年","1282","1282","N","15.0","15","0.0","","0.0","0.0","0.0","17.5","2","パ・リーグ","岩見","Masaki Iwami","","岩見　雅紀","イワミ　マサキ","Masaki Iwami","","","","日本","楽天","慶應義塾大","比叡山","","","0","51355136","","","","","20","","25.0","27.5","32.5","0.0","0.0","0.0","0.0","0.0","0.0","0.0","25","30","35","","","","","","","","","","25","38"
"1073230370","辰己　涼介","タツミ　リョウスケ","プロ(楽天)","楽天","210606393","楽天","外野手","中堅手","なし","右","左","180","74","23","1996-12-27","支配下","2軍","日本人選手","2019","楽天","ドラフト1位","立命館大","2019年","182","1年0日","145","1年0日","145","1年0日","145","1年0日","145","7年","870","870","9年","1160","1160","N","24.4","30","0.0","","0.0","0.0","0.0","0.0","9","パ・リーグ","辰己","Ryosuke Tatsumi","","辰己　涼介","タツミ　リョウスケ","Ryosuke Tatsumi","","","","日本","楽天","立命館大","社","","","0","11015138","","","","","","","28.3","32.2","36.7","38.9","0.0","0.0","0.0","0.0","0.0","0.0","35","40","45","45","","","","","","","","","23","8"
"1073230456","耀飛","アキト","プロ(楽天)","楽天","210606393","楽天","外野手","左翼手","中堅手","右","右","180","96","23","1996-03-05","育成","2軍","日本人選手","2019","楽天","ドラフト5位","兵庫ブルーサンダーズ","2018年","0","0日","0","0日","0","0日","0","0日","0","7年","1015","1015","9年","1305","1305","N","15.0","15","0.0","","0.0","0.0","0.0","15.0","1","パ・リーグ","耀飛","Akito","","田中　耀飛","タナカ　アキト","Akito Tanaka","","","","日本","楽天","無所属","楽天","","","0","31135136","","","","","15","","20.0","20.0","25.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","20","20","25","","","","","","","","","","24","150"
"1073230512","田中　和基","タナカ　カズキ","プロ(楽天)","楽天","210606393","楽天","外野手","中堅手","なし","右","両","181","75","25","1994-08-08","支配下","2軍","日本人選手","2019","楽天","ドラフト3巡目","立教大","2017年","82","2年57日","347","2年57日","347","2年57日","347","2年57日","347","7年","668","668","9年","958","958","N","17.5","20","0.0","","0.0","0.0","22.5","27.5","2","パ・リーグ","田中","Kazuki Tanaka","","田中　和基","タナカ　カズキ","Kazuki Tanaka","","","","日本","楽天","立教大","西南学院","","","0","11215134","","","","25","30","","30.0","37.5","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","30","40","","","","","","","","","","","25","25"
"1073230677","藤平　尚真","フジヒラ　ショウマ","プロ(楽天)","楽天","210606393","楽天","投手","先発","なし","右","右","185","85","21","1998-09-21","支配下","2軍","日本人選手","2019","楽天","ドラフト1巡目","横浜高","2017年","11","1年28日","173","1年28日","173","1年28日","173","1年28日","173","8年","987","987","9年","1132","1132","N","20.6","25","0.0","","0.0","0.0","23.9","28.9","9","パ・リーグ","藤平","Shoma Fujihira","","藤平　尚真","フジヒラ　ショウマ","Shoma Fujihira","","","","日本","楽天","高校日本代表2016","横浜高","","","0","61665134","","","","30","35","","32.8","37.8","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","40","45","","","","","","","","","","","21","19"
"1073230778","木村　敏靖","キムラ　トシヤス","プロ(楽天)","楽天","210606393","楽天","投手","先発","なし","右","左","176","78","24","1995-09-14","育成","2軍","日本人選手","2019","楽天","育成選手ドラフト4巡目","履正社医療スポーツ専門学校","2017年","0","0日","0","0日","0","0日","0","0日","0","7年","1015","1015","9年","1305","1305","N","15.0","15","0.0","","0.0","0.0","15.0","20.0","1","パ・リーグ","木村","Toshiyasu Kimura","","木村　敏靖","キムラ　トシヤス","Toshiyasu Kimura","","","","日本","楽天","無所属","楽天","","","0","61565134","","","","15","20","","25.0","30.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","25","30","","","","","","","","","","","24","131"
"1073230796","鶴田　圭祐","ツルタ　ケイスケ","プロ(楽天)","不明","1073686297","無所属","投手","中継ぎ","なし","左","左","180","88","25","1994-05-12","登録なし","無所属","日本人選手","2019","楽天","ドラフト6巡目","帝京大準硬式野球部","2017年","0","0日","0","0日","0","0日","0","0日","0","7年","1015","1015","9年","1305","1305","N","10.0","10","0.0","","0.0","0.0","15.0","20.0","2","無所属","鶴田","Keisuke Tsuruta","","鶴田　圭祐","ツルタ　ケイスケ","Keisuke Tsuruta","","","","日本","無所属","楽天","無所属","","","0","61265134","","","","15","20","","25.0","30.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","25","30","","","","","","","","","","","25",""
"1073230916","野元　浩輝","ノモト　ヒロキ","プロ(楽天)","不明","1073686297","無所属","投手","先発","なし","右","右","181","73","21","1998-05-16","登録なし","無所属","日本人選手","2019","楽天","ドラフト7巡目","佐世保工","2017年","0","0日","0","0日","0","0日","0","0日","0","8年","1160","1160","9年","1305","1305","N","10.0","10","0.0","","0.0","0.0","15.0","21.7","3","無所属","野元","Hiroki Nomoto","","野元　浩輝","ノモト　ヒロキ","Hiroki Nomoto","","","","日本","無所属","楽天","無所属","","","0","81485134","","","","15","25","","26.7","30.0","30.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","30","30","30","","","","","","","","","","21",""
"1073232062","寺岡　寛治","テラオカ　カンジ","プロ(楽天)","楽天","210606393","楽天","投手","中継ぎ","なし","右","右","180","89","27","1992-12-03","支配下","2軍","日本人選手","2019","楽天","ドラフト7位","石川ミリオンスターズ","2018年","3","3日","3","3日","3","3日","3","3日","3","7年","1012","1012","9年","1302","1302","N","22.5","25","0.0","","0.0","0.0","0.0","27.5","2","パ・リーグ","寺岡","Kanji Teraoka","","寺岡　寛治","テラオカ　カンジ","Kanji Teraoka","","","","日本","楽天","無所属","楽天","","","0","71275136","","","","","30","","27.5","27.5","27.5","0.0","0.0","0.0","0.0","0.0","0.0","0.0","30","30","30","","","","","","","","","","27","68"
"1073232391","松本　京志郎","マツモト　キョウシロウ","プロ(楽天)","楽天","210606393","楽天","内野手","二塁手","三塁手","右","左","172","72","20","1999-09-21","育成","2軍","日本人選手","2019","楽天","育成選手ドラフト2位","光南","2018年","0","0日","0","0日","0","0日","0","0日","0","8年","1160","1160","9年","1305","1305","N","15.0","15","0.0","","0.0","0.0","0.0","20.0","1","パ・リーグ","松本","Kyoshiro Matsumoto","","松本　京志郎","マツモト　キョウシロウ","Kyoshiro Matsumoto","","","","日本","楽天","光南","","","","1","31835136","","","","","20","","20.0","25.0","30.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","20","25","30","","","","","","","","","","20","133"
"1073232483","鈴木　翔天","スズキ　ソラ","プロ(楽天)","楽天","210606393","楽天","投手","先発","なし","左","左","185","82","23","1996-08-19","支配下","2軍","日本人選手","2019","楽天","ドラフト8位","富士大","2019年","0","0日","0","0日","0","0日","0","0日","0","7年","1015","1015","9年","1305","1305","N","20.0","20","0.0","","0.0","0.0","0.0","0.0","1","パ・リーグ","鈴木翔","Sora Suzuki","","鈴木　翔天","スズキ　ソラ","Sora Suzuki","","","","日本","楽天","富士大","向上","","","0","01905138","","","","","","","30.0","30.0","35.0","35.0","0.0","0.0","0.0","0.0","0.0","0.0","30","30","35","35","","","","","","","","","23","56"
"1073232558","南　要輔","ミナミ　ヨウスケ","プロ(楽天)","楽天","210606393","楽天","内野手","遊撃手","三塁手","右","右","175","73","25","1994-08-07","育成","2軍","日本人選手","2019","楽天","育成選手ドラフト2巡目","明星大","2017年","0","0日","0","0日","0","0日","0","0日","0","7年","1015","1015","9年","1305","1305","N","0.0","","0.0","","0.0","0.0","0.0","0.0","0","パ・リーグ","南","Yosuke Minami","","南　要輔","ミナミ　ヨウスケ","Yosuke Minami","","","","日本","楽天","無所属","楽天","","","0","13115134","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","","","","","","","","","","","25","129"
"1073233048","井手　亮太郎","イデ　リョウタロウ","プロ(楽天)","不明","1073686297","無所属","投手","先発","なし","右","左","185","83","23","1996-03-20","登録なし","無所属","日本人選手","2019","楽天","育成選手ドラフト1位","九州産業大","2018年","0","0日","0","0日","0","0日","0","0日","0","7年","1015","1015","9年","1305","1305","N","10.0","10","0.0","","0.0","0.0","0.0","12.5","2","無所属","井手","Ryotaro Ide","","井手　亮太郎","イデ　リョウタロウ","Ryotaro Ide","","","","日本","無所属","楽天","九州産業大","","","0","61165136","","","","","15","","22.5","25.0","27.5","0.0","0.0","0.0","0.0","0.0","0.0","0.0","30","30","30","","","","","","","","","","24",""
